SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON
22022,203497,0022200385,"Dec 09, 2022",MIN @ UTA,W,37,8,11,0.727,0,1,0.0,6,10,0.6,3,10,13,1,0,0,3,4,22,15,1,Rudy Gobert,2022-23
22022,203497,0022200370,"Dec 07, 2022",MIN vs. IND,W,31,6,12,0.5,0,0,0.0,4,5,0.8,5,16,21,1,3,2,2,3,16,15,1,Rudy Gobert,2022-23
22022,203497,0022200341,"Dec 03, 2022",MIN vs. OKC,L,9,3,3,1.0,0,0,0.0,0,2,0.0,2,2,4,0,0,0,0,2,6,-11,1,Rudy Gobert,2022-23
22022,203497,0022200317,"Nov 30, 2022",MIN vs. MEM,W,26,4,5,0.8,0,0,0.0,1,2,0.5,0,1,1,0,1,1,4,4,9,13,1,Rudy Gobert,2022-23
22022,203497,0022200300,"Nov 28, 2022",MIN @ WAS,L,29,7,7,1.0,0,0,0.0,5,5,1.0,4,3,7,0,0,1,1,3,19,-22,1,Rudy Gobert,2022-23
22022,203497,0022200291,"Nov 27, 2022",MIN vs. GSW,L,30,4,9,0.444,0,0,0.0,1,2,0.5,4,6,10,0,0,1,2,2,9,-8,1,Rudy Gobert,2022-23
22022,203497,0022200272,"Nov 25, 2022",MIN @ CHA,L,34,6,10,0.6,0,0,0.0,5,5,1.0,4,13,17,1,2,2,2,4,17,6,1,Rudy Gobert,2022-23
22022,203497,0022200262,"Nov 23, 2022",MIN @ IND,W,32,9,11,0.818,0,0,0.0,3,4,0.75,4,12,16,2,0,0,2,3,21,7,1,Rudy Gobert,2022-23
22022,203497,0022200252,"Nov 21, 2022",MIN vs. MIA,W,31,0,0,0.0,0,0,0.0,4,4,1.0,2,7,9,0,1,2,1,4,4,3,1,Rudy Gobert,2022-23
22022,203497,0022200237,"Nov 19, 2022",MIN @ PHI,W,28,4,7,0.571,0,0,0.0,0,0,0.0,5,8,13,1,1,0,0,5,8,-8,1,Rudy Gobert,2022-23
22022,203497,0022200212,"Nov 16, 2022",MIN @ ORL,W,32,5,7,0.714,0,0,0.0,6,8,0.75,2,6,8,1,2,1,0,3,16,24,1,Rudy Gobert,2022-23
22022,203497,0022200193,"Nov 13, 2022",MIN @ CLE,W,33,5,10,0.5,0,0,0.0,5,8,0.625,4,9,13,1,1,2,3,3,15,-13,1,Rudy Gobert,2022-23
22022,203497,0022200181,"Nov 11, 2022",MIN @ MEM,L,35,5,5,1.0,0,0,0.0,5,5,1.0,1,5,6,1,1,0,4,4,15,-9,1,Rudy Gobert,2022-23
22022,203497,0022200167,"Nov 09, 2022",MIN vs. PHX,L,30,8,11,0.727,0,0,0.0,9,11,0.818,3,8,11,0,0,3,1,4,25,-5,1,Rudy Gobert,2022-23
22022,203497,0022200129,"Nov 04, 2022",MIN vs. MIL,L,30,3,6,0.5,0,1,0.0,1,2,0.5,4,9,13,0,1,1,0,4,7,-13,1,Rudy Gobert,2022-23
22022,203497,0022200106,"Nov 01, 2022",MIN @ PHX,L,32,0,1,0.0,0,0,0.0,7,7,1.0,4,5,9,3,0,1,1,2,7,-13,1,Rudy Gobert,2022-23
22022,203497,0022200092,"Oct 30, 2022",MIN @ SAS,L,27,4,11,0.364,0,0,0.0,1,3,0.333,6,6,12,0,1,2,1,2,9,-10,1,Rudy Gobert,2022-23
22022,203497,0022200076,"Oct 28, 2022",MIN vs. LAL,W,37,7,11,0.636,0,0,0.0,8,12,0.667,8,13,21,2,0,2,1,3,22,8,1,Rudy Gobert,2022-23
22022,203497,0022200062,"Oct 26, 2022",MIN vs. SAS,W,35,4,6,0.667,0,0,0.0,2,4,0.5,0,9,9,1,1,1,2,4,10,9,1,Rudy Gobert,2022-23
22022,203497,0022200050,"Oct 24, 2022",MIN vs. SAS,L,31,4,4,1.0,0,0,0.0,3,4,0.75,1,6,7,1,0,3,2,2,11,-9,1,Rudy Gobert,2022-23
22022,203497,0022200041,"Oct 23, 2022",MIN @ OKC,W,25,7,9,0.778,0,1,0.0,1,3,0.333,2,13,15,1,0,1,1,2,15,-1,1,Rudy Gobert,2022-23
22022,203497,0022200025,"Oct 21, 2022",MIN vs. UTA,L,38,4,10,0.4,0,0,0.0,1,3,0.333,10,13,23,0,1,2,4,3,9,-9,1,Rudy Gobert,2022-23
22022,203497,0022200010,"Oct 19, 2022",MIN vs. OKC,W,34,10,15,0.667,0,0,0.0,3,5,0.6,7,9,16,2,1,1,0,1,23,13,1,Rudy Gobert,2022-23
22023,203497,0022301194,"Apr 14, 2024",MIN vs. PHX,L,32,7,9,0.778,0,0,0.0,7,9,0.778,3,4,7,1,2,1,1,3,21,-17,1,Rudy Gobert,2023-24
22023,203497,0022301178,"Apr 12, 2024",MIN vs. ATL,W,37,10,10,1.0,0,0,0.0,5,8,0.625,4,15,19,0,1,5,1,2,25,13,1,Rudy Gobert,2023-24
22023,203497,0022301164,"Apr 10, 2024",MIN @ DEN,L,39,6,7,0.857,0,0,0.0,1,3,0.333,5,10,15,3,2,1,2,5,13,-17,1,Rudy Gobert,2023-24
22023,203497,0022301152,"Apr 09, 2024",MIN vs. WAS,W,38,5,9,0.556,0,0,0.0,9,13,0.692,5,11,16,3,2,4,1,3,19,12,1,Rudy Gobert,2023-24
22023,203497,0022301143,"Apr 07, 2024",MIN @ LAL,W,37,9,13,0.692,0,0,0.0,0,0,0.0,8,8,16,3,2,1,3,2,18,8,1,Rudy Gobert,2023-24
22023,203497,0022301125,"Apr 05, 2024",MIN @ PHX,L,29,2,5,0.4,0,0,0.0,0,0,0.0,2,4,6,1,0,2,1,4,4,-26,1,Rudy Gobert,2023-24
22023,203497,0022301108,"Apr 03, 2024",MIN vs. TOR,W,27,3,6,0.5,0,0,0.0,5,8,0.625,5,10,15,3,1,2,4,3,11,33,1,Rudy Gobert,2023-24
22023,203497,0022301098,"Apr 02, 2024",MIN vs. HOU,W,35,4,7,0.571,0,0,0.0,4,6,0.667,1,13,14,0,0,2,1,3,12,-8,1,Rudy Gobert,2023-24
22023,203497,0022301084,"Mar 31, 2024",MIN vs. CHI,L,38,8,9,0.889,0,0,0.0,3,7,0.429,3,7,10,1,2,1,0,2,19,-4,1,Rudy Gobert,2023-24
22023,203497,0022301071,"Mar 29, 2024",MIN @ DEN,W,35,7,8,0.875,0,0,0.0,7,15,0.467,3,9,12,2,0,3,0,5,21,1,1,Rudy Gobert,2023-24
22023,203497,0022301056,"Mar 27, 2024",MIN vs. DET,W,34,5,5,1.0,0,0,0.0,1,1,1.0,5,9,14,4,0,2,3,4,11,20,1,Rudy Gobert,2023-24
22023,203497,0022301031,"Mar 24, 2024",MIN vs. GSW,W,37,7,10,0.7,0,0,0.0,3,3,1.0,1,11,12,2,0,1,4,5,17,8,1,Rudy Gobert,2023-24
22023,203497,0022301014,"Mar 22, 2024",MIN vs. CLE,W,37,4,8,0.5,0,0,0.0,1,4,0.25,6,9,15,1,0,2,1,2,9,10,1,Rudy Gobert,2023-24
22023,203497,0022300944,"Mar 12, 2024",MIN @ LAC,W,33,4,7,0.571,0,0,0.0,0,0,0.0,7,4,11,3,2,2,0,2,8,11,1,Rudy Gobert,2023-24
22023,203497,0022300911,"Mar 08, 2024",MIN @ CLE,L,37,3,7,0.429,0,0,0.0,1,2,0.5,4,13,17,2,1,2,2,6,7,7,1,Rudy Gobert,2023-24
22023,203497,0022300903,"Mar 07, 2024",MIN @ IND,W,40,7,11,0.636,0,0,0.0,4,5,0.8,6,8,14,0,2,3,2,2,18,6,1,Rudy Gobert,2023-24
22023,203497,0022300881,"Mar 04, 2024",MIN vs. POR,W,39,9,10,0.9,0,0,0.0,7,7,1.0,5,11,16,0,1,3,3,6,25,-4,1,Rudy Gobert,2023-24
22023,203497,0022300873,"Mar 03, 2024",MIN vs. LAC,L,40,5,7,0.714,0,0,0.0,2,2,1.0,3,13,16,2,0,3,1,3,12,4,1,Rudy Gobert,2023-24
22023,203497,0022300862,"Mar 01, 2024",MIN vs. SAC,L,42,6,9,0.667,0,0,0.0,4,8,0.5,2,14,16,1,0,3,1,5,16,-6,1,Rudy Gobert,2023-24
22023,203497,0022300845,"Feb 28, 2024",MIN vs. MEM,W,27,3,4,0.75,0,0,0.0,2,4,0.5,2,6,8,0,1,2,3,2,8,-16,1,Rudy Gobert,2023-24
22023,203497,0022300838,"Feb 27, 2024",MIN vs. SAS,W,39,6,12,0.5,0,1,0.0,1,2,0.5,6,11,17,3,0,4,1,2,13,4,1,Rudy Gobert,2023-24
22023,203497,0022300808,"Feb 23, 2024",MIN vs. MIL,L,38,6,8,0.75,0,0,0.0,0,1,0.0,7,12,19,1,0,2,0,5,12,5,1,Rudy Gobert,2023-24
22023,203497,0022300791,"Feb 15, 2024",MIN @ POR,W,26,4,7,0.571,0,0,0.0,3,4,0.75,2,10,12,2,0,2,3,4,11,19,1,Rudy Gobert,2023-24
22023,203497,0022300775,"Feb 13, 2024",MIN @ POR,W,37,7,10,0.7,0,0,0.0,2,4,0.5,6,9,15,1,0,1,1,3,16,12,1,Rudy Gobert,2023-24
22023,203497,0022300770,"Feb 12, 2024",MIN @ LAC,W,33,6,11,0.545,0,0,0.0,5,5,1.0,6,5,11,0,0,4,2,4,17,9,1,Rudy Gobert,2023-24
22023,203497,0022300738,"Feb 08, 2024",MIN @ MIL,W,35,8,9,0.889,0,0,0.0,0,1,0.0,3,8,11,4,1,0,0,3,16,13,1,Rudy Gobert,2023-24
22023,203497,0022300723,"Feb 06, 2024",MIN @ CHI,L,44,3,6,0.5,0,0,0.0,6,10,0.6,7,9,16,1,1,1,1,5,12,-8,1,Rudy Gobert,2023-24
22023,203497,0022300709,"Feb 04, 2024",MIN vs. HOU,W,31,7,9,0.778,0,0,0.0,3,5,0.6,3,10,13,1,1,4,0,1,17,32,1,Rudy Gobert,2023-24
22023,203497,0022300694,"Feb 02, 2024",MIN vs. ORL,L,39,6,7,0.857,0,0,0.0,10,11,0.909,3,13,16,2,0,2,1,5,22,0,1,Rudy Gobert,2023-24
22023,203497,0022300680,"Jan 31, 2024",MIN vs. DAL,W,28,5,9,0.556,0,0,0.0,7,12,0.583,2,4,6,0,0,2,2,4,17,18,1,Rudy Gobert,2023-24
22023,203497,0022300664,"Jan 29, 2024",MIN @ OKC,W,36,6,6,1.0,0,0,0.0,0,1,0.0,4,14,18,1,1,1,3,0,12,11,1,Rudy Gobert,2023-24
22023,203497,0022300649,"Jan 27, 2024",MIN @ SAS,L,37,8,9,0.889,0,0,0.0,3,4,0.75,2,5,7,1,1,1,1,4,19,-4,1,Rudy Gobert,2023-24
22023,203497,0022300629,"Jan 25, 2024",MIN @ BKN,W,33,4,9,0.444,0,0,0.0,2,2,1.0,1,12,13,1,1,2,1,3,10,3,1,Rudy Gobert,2023-24
22023,203497,0022300620,"Jan 24, 2024",MIN @ WAS,W,35,7,11,0.636,0,0,0.0,5,6,0.833,7,9,16,1,0,4,0,4,19,9,1,Rudy Gobert,2023-24
22023,203497,0022300610,"Jan 22, 2024",MIN vs. CHA,L,39,6,6,1.0,0,0,0.0,1,2,0.5,2,9,11,1,0,0,0,3,13,-10,1,Rudy Gobert,2023-24
22023,203497,0022300599,"Jan 20, 2024",MIN vs. OKC,L,33,1,6,0.167,0,0,0.0,5,8,0.625,4,14,18,2,0,0,2,4,7,-4,1,Rudy Gobert,2023-24
22023,203497,0022300582,"Jan 18, 2024",MIN vs. MEM,W,39,5,10,0.5,0,1,0.0,7,10,0.7,3,7,10,4,0,6,3,3,17,20,1,Rudy Gobert,2023-24
22023,203497,0022300569,"Jan 17, 2024",MIN @ DET,W,38,8,11,0.727,0,0,0.0,3,4,0.75,5,11,16,2,0,1,1,4,19,12,1,Rudy Gobert,2023-24
22023,203497,0022300553,"Jan 14, 2024",MIN vs. LAC,W,37,4,5,0.8,0,0,0.0,7,14,0.5,3,15,18,0,0,4,1,4,15,-1,1,Rudy Gobert,2023-24
22023,203497,0022300538,"Jan 12, 2024",MIN vs. POR,W,28,9,11,0.818,0,0,0.0,6,8,0.75,5,12,17,0,0,2,1,2,24,33,1,Rudy Gobert,2023-24
22023,203497,0022300513,"Jan 09, 2024",MIN @ ORL,W,34,8,10,0.8,0,0,0.0,5,6,0.833,1,11,12,1,1,3,2,3,21,13,1,Rudy Gobert,2023-24
22023,203497,0022300501,"Jan 07, 2024",MIN @ DAL,L,34,4,9,0.444,0,0,0.0,1,4,0.25,6,11,17,1,1,0,5,4,9,1,1,Rudy Gobert,2023-24
22023,203497,0022300485,"Jan 05, 2024",MIN @ HOU,W,33,6,7,0.857,0,0,0.0,1,3,0.333,3,9,12,1,2,2,1,2,13,22,1,Rudy Gobert,2023-24
22023,203497,0022300471,"Jan 03, 2024",MIN vs. NOP,L,24,2,3,0.667,0,0,0.0,1,2,0.5,1,4,5,0,0,1,1,4,5,-16,1,Rudy Gobert,2023-24
22023,203497,0022300451,"Jan 01, 2024",MIN @ NYK,L,38,3,8,0.375,0,0,0.0,4,6,0.667,2,13,15,1,0,0,1,2,10,-11,1,Rudy Gobert,2023-24
22023,203497,0022300443,"Dec 30, 2023",MIN vs. LAL,W,38,6,7,0.857,0,0,0.0,1,1,1.0,4,9,13,0,2,1,4,3,13,19,1,Rudy Gobert,2023-24
22023,203497,0022300423,"Dec 28, 2023",MIN vs. DAL,W,38,7,7,1.0,0,0,0.0,6,7,0.857,2,9,11,2,0,3,2,2,20,3,1,Rudy Gobert,2023-24
22023,203497,0022300411,"Dec 26, 2023",MIN @ OKC,L,29,2,6,0.333,0,1,0.0,6,8,0.75,0,5,5,0,0,0,1,1,10,-14,1,Rudy Gobert,2023-24
22023,203497,0022300400,"Dec 23, 2023",MIN @ SAC,W,39,10,13,0.769,0,0,0.0,1,2,0.5,6,11,17,1,0,2,1,3,21,27,1,Rudy Gobert,2023-24
22023,203497,0022300380,"Dec 21, 2023",MIN vs. LAL,W,37,6,11,0.545,0,0,0.0,3,6,0.5,5,8,13,3,1,3,2,3,15,-1,1,Rudy Gobert,2023-24
22023,203497,0022300367,"Dec 20, 2023",MIN @ PHI,L,24,3,4,0.75,0,0,0.0,2,2,1.0,2,7,9,1,2,0,0,4,8,6,1,Rudy Gobert,2023-24
22023,203497,0022300353,"Dec 18, 2023",MIN @ MIA,W,35,3,8,0.375,0,0,0.0,3,4,0.75,3,13,16,2,2,2,1,2,9,4,1,Rudy Gobert,2023-24
22023,203497,0022300338,"Dec 16, 2023",MIN vs. IND,W,25,2,3,0.667,0,0,0.0,1,4,0.25,2,5,7,1,1,1,2,1,5,3,1,Rudy Gobert,2023-24
22023,203497,0022300321,"Dec 14, 2023",MIN @ DAL,W,30,3,4,0.75,0,0,0.0,2,6,0.333,2,10,12,5,3,1,2,4,8,11,1,Rudy Gobert,2023-24
22023,203497,0022300301,"Dec 11, 2023",MIN @ NOP,L,25,4,8,0.5,0,0,0.0,0,0,0.0,2,6,8,0,0,2,2,4,8,-20,1,Rudy Gobert,2023-24
22023,203497,0022301221,"Dec 08, 2023",MIN @ MEM,W,36,6,9,0.667,0,0,0.0,4,4,1.0,9,11,20,1,1,6,2,4,16,25,1,Rudy Gobert,2023-24
22023,203497,0022301210,"Dec 06, 2023",MIN vs. SAS,W,30,7,8,0.875,0,0,0.0,2,2,1.0,5,15,20,2,0,2,1,3,16,31,1,Rudy Gobert,2023-24
22023,203497,0022300281,"Dec 02, 2023",MIN @ CHA,W,39,10,12,0.833,0,0,0.0,6,9,0.667,2,10,12,0,0,3,1,1,26,10,1,Rudy Gobert,2023-24
22023,203497,0022300270,"Nov 30, 2023",MIN vs. UTA,W,37,6,11,0.545,0,0,0.0,3,4,0.75,3,10,13,0,0,3,0,4,15,15,1,Rudy Gobert,2023-24
22023,203497,0022300058,"Nov 28, 2023",MIN vs. OKC,W,36,6,10,0.6,0,0,0.0,5,6,0.833,6,10,16,0,1,4,1,1,17,-1,1,Rudy Gobert,2023-24
22023,203497,0022300249,"Nov 26, 2023",MIN @ MEM,W,25,5,7,0.714,0,0,0.0,3,4,0.75,1,3,4,0,0,2,2,5,13,16,1,Rudy Gobert,2023-24
22023,203497,0022300050,"Nov 24, 2023",MIN vs. SAC,L,36,5,8,0.625,0,0,0.0,2,2,1.0,3,8,11,0,0,2,3,5,12,4,1,Rudy Gobert,2023-24
22023,203497,0022300232,"Nov 22, 2023",MIN vs. PHI,W,31,6,8,0.75,0,0,0.0,1,2,0.5,3,8,11,3,0,3,2,3,13,1,1,Rudy Gobert,2023-24
22023,203497,0022300221,"Nov 20, 2023",MIN vs. NYK,W,26,7,7,1.0,0,0,0.0,2,7,0.286,3,4,7,1,0,2,1,2,16,16,1,Rudy Gobert,2023-24
22023,203497,0022300203,"Nov 18, 2023",MIN @ NOP,W,34,5,7,0.714,0,0,0.0,7,10,0.7,2,9,11,1,2,1,1,2,17,-7,1,Rudy Gobert,2023-24
22023,203497,0022300197,"Nov 15, 2023",MIN @ PHX,L,25,2,5,0.4,0,0,0.0,0,0,0.0,4,4,8,2,1,2,2,2,4,-25,1,Rudy Gobert,2023-24
22023,203497,0022300025,"Nov 14, 2023",MIN @ GSW,W,35,2,8,0.25,0,0,0.0,5,6,0.833,6,7,13,2,0,3,2,4,9,8,1,Rudy Gobert,2023-24
22023,203497,0022300186,"Nov 12, 2023",MIN @ GSW,W,35,4,7,0.571,0,0,0.0,2,8,0.25,4,6,10,3,1,5,2,3,10,-1,1,Rudy Gobert,2023-24
22023,203497,0022300013,"Nov 10, 2023",MIN @ SAS,W,34,5,10,0.5,0,0,0.0,1,1,1.0,4,6,10,1,1,0,1,3,11,1,1,Rudy Gobert,2023-24
22023,203497,0022300166,"Nov 08, 2023",MIN vs. NOP,W,32,4,5,0.8,0,0,0.0,9,12,0.75,5,16,21,1,0,2,4,2,17,24,1,Rudy Gobert,2023-24
22023,203497,0022300154,"Nov 06, 2023",MIN vs. BOS,W,41,6,6,1.0,0,0,0.0,2,11,0.182,2,10,12,1,0,1,2,4,14,24,1,Rudy Gobert,2023-24
22023,203497,0022300138,"Nov 04, 2023",MIN vs. UTA,W,29,5,10,0.5,0,0,0.0,1,2,0.5,4,6,10,1,0,4,1,3,11,10,1,Rudy Gobert,2023-24
22023,203497,0022300123,"Nov 01, 2023",MIN vs. DEN,W,32,0,7,0.0,0,0,0.0,4,4,1.0,2,10,12,1,1,2,1,3,4,15,1,Rudy Gobert,2023-24
22023,203497,0022300104,"Oct 30, 2023",MIN @ ATL,L,31,3,7,0.429,0,0,0.0,8,11,0.727,6,7,13,1,1,2,0,2,14,-13,1,Rudy Gobert,2023-24
22023,203497,0022300093,"Oct 28, 2023",MIN vs. MIA,W,31,7,9,0.778,0,0,0.0,0,0,0.0,4,10,14,1,1,0,2,1,14,14,1,Rudy Gobert,2023-24
22023,203497,0022300069,"Oct 25, 2023",MIN @ TOR,L,32,6,12,0.5,0,0,0.0,3,5,0.6,5,8,13,1,2,4,2,3,15,-11,1,Rudy Gobert,2023-24
22024,203497,0022401195,"Apr 13, 2025",MIN vs. UTA,W,38,8,16,0.5,0,0,0.0,3,5,0.6,8,10,18,0,1,4,0,2,19,6,1,Rudy Gobert,2024-25
22024,203497,0022401179,"Apr 11, 2025",MIN vs. BKN,W,33,13,17,0.765,0,0,0.0,9,14,0.643,3,8,11,1,0,1,0,3,35,16,1,Rudy Gobert,2024-25
22024,203497,0022401170,"Apr 10, 2025",MIN @ MEM,W,36,5,5,1.0,0,0,0.0,3,4,0.75,0,8,8,4,0,0,1,3,13,17,1,Rudy Gobert,2024-25
22024,203497,0022401152,"Apr 08, 2025",MIN @ MIL,L,34,3,4,0.75,0,0,0.0,0,0,0.0,2,7,9,2,1,0,1,4,6,-5,1,Rudy Gobert,2024-25
22024,203497,0022401130,"Apr 05, 2025",MIN @ PHI,W,36,10,11,0.909,0,0,0.0,3,4,0.75,8,11,19,2,2,3,1,3,23,10,1,Rudy Gobert,2024-25
22024,203497,0022401113,"Apr 03, 2025",MIN @ BKN,W,36,9,10,0.9,0,0,0.0,3,6,0.5,4,14,18,1,0,2,0,2,21,14,1,Rudy Gobert,2024-25
22024,203497,0022401102,"Apr 01, 2025",MIN @ DEN,W,40,7,11,0.636,0,0,0.0,5,9,0.556,6,6,12,1,1,0,0,6,19,-10,1,Rudy Gobert,2024-25
22024,203497,0022401084,"Mar 30, 2025",MIN vs. DET,W,38,8,16,0.5,0,0,0.0,3,4,0.75,10,15,25,0,0,1,1,3,19,18,1,Rudy Gobert,2024-25
22024,203497,0022401071,"Mar 28, 2025",MIN vs. PHX,W,38,8,9,0.889,0,0,0.0,1,2,0.5,5,8,13,1,4,1,4,5,17,20,1,Rudy Gobert,2024-25
22024,203497,0022401037,"Mar 24, 2025",MIN @ IND,L,35,8,12,0.667,0,0,0.0,0,0,0.0,5,11,16,3,0,0,2,0,16,-3,1,Rudy Gobert,2024-25
22024,203497,0022401016,"Mar 21, 2025",MIN vs. NOP,W,30,4,5,0.8,0,0,0.0,7,8,0.875,2,9,11,3,3,0,1,4,15,34,1,Rudy Gobert,2024-25
22024,203497,0022401001,"Mar 19, 2025",MIN vs. NOP,L,31,3,4,0.75,0,0,0.0,4,6,0.667,2,7,9,1,0,1,0,4,10,4,1,Rudy Gobert,2024-25
22024,203497,0022400986,"Mar 17, 2025",MIN vs. IND,L,22,1,2,0.5,0,0,0.0,1,2,0.5,3,4,7,1,0,3,0,1,3,0,1,Rudy Gobert,2024-25
22024,203497,0022400981,"Mar 16, 2025",MIN vs. UTA,W,26,3,5,0.6,0,0,0.0,1,2,0.5,3,3,6,0,2,2,1,1,7,26,1,Rudy Gobert,2024-25
22024,203497,0022400963,"Mar 14, 2025",MIN vs. ORL,W,35,5,7,0.714,0,0,0.0,2,4,0.5,4,8,12,1,2,0,1,2,12,16,1,Rudy Gobert,2024-25
22024,203497,0022400952,"Mar 12, 2025",MIN @ DEN,W,30,4,8,0.5,0,0,0.0,3,4,0.75,3,7,10,3,0,1,0,3,11,16,1,Rudy Gobert,2024-25
22024,203497,0022400925,"Mar 09, 2025",MIN vs. SAS,W,20,7,8,0.875,0,0,0.0,2,2,1.0,3,5,8,2,2,0,1,4,16,18,1,Rudy Gobert,2024-25
22024,203497,0022400776,"Feb 12, 2025",MIN vs. MIL,L,38,10,14,0.714,0,0,0.0,0,0,0.0,6,8,14,4,1,1,2,5,20,-13,1,Rudy Gobert,2024-25
22024,203497,0022400755,"Feb 10, 2025",MIN @ CLE,L,27,4,6,0.667,0,0,0.0,4,5,0.8,6,2,8,1,0,2,2,0,12,-6,1,Rudy Gobert,2024-25
22024,203497,0022400747,"Feb 08, 2025",MIN vs. POR,W,37,4,6,0.667,0,0,0.0,7,10,0.7,3,8,11,1,0,1,1,2,15,20,1,Rudy Gobert,2024-25
22024,203497,0022400729,"Feb 06, 2025",MIN vs. HOU,W,34,5,8,0.625,0,0,0.0,3,4,0.75,3,7,10,0,0,1,2,4,13,2,1,Rudy Gobert,2024-25
22024,203497,0022400723,"Feb 05, 2025",MIN vs. CHI,W,31,4,7,0.571,0,0,0.0,2,6,0.333,9,6,15,1,3,3,1,1,10,17,1,Rudy Gobert,2024-25
22024,203497,0022400704,"Feb 03, 2025",MIN vs. SAC,L,40,8,9,0.889,0,0,0.0,3,3,1.0,7,6,13,3,1,2,0,2,19,-4,1,Rudy Gobert,2024-25
22024,203497,0022400690,"Feb 01, 2025",MIN vs. WAS,L,37,7,12,0.583,0,0,0.0,2,3,0.667,5,11,16,4,2,2,3,1,16,6,1,Rudy Gobert,2024-25
22024,203497,0022400677,"Jan 30, 2025",MIN @ UTA,W,34,6,8,0.75,0,0,0.0,4,6,0.667,3,6,9,5,0,4,1,0,16,7,1,Rudy Gobert,2024-25
22024,203497,0022400672,"Jan 29, 2025",MIN @ PHX,W,34,2,5,0.4,0,0,0.0,0,0,0.0,0,5,5,1,1,2,1,3,4,9,1,Rudy Gobert,2024-25
22024,203497,0022400656,"Jan 27, 2025",MIN vs. ATL,W,38,7,9,0.778,0,0,0.0,4,7,0.571,5,5,10,1,0,2,1,2,18,8,1,Rudy Gobert,2024-25
22024,203497,0022400634,"Jan 25, 2025",MIN vs. DEN,W,30,6,8,0.75,0,0,0.0,2,3,0.667,4,10,14,5,4,0,0,2,14,26,1,Rudy Gobert,2024-25
22024,203497,0022400614,"Jan 22, 2025",MIN @ DAL,W,30,3,4,0.75,0,0,0.0,8,8,1.0,1,5,6,2,0,3,1,1,14,-1,1,Rudy Gobert,2024-25
22024,203497,0022400601,"Jan 20, 2025",MIN @ MEM,L,25,1,5,0.2,0,0,0.0,2,2,1.0,2,2,4,2,2,1,3,4,4,-8,1,Rudy Gobert,2024-25
22024,203497,0022400590,"Jan 18, 2025",MIN vs. CLE,L,31,6,7,0.857,0,0,0.0,5,6,0.833,2,10,12,1,0,0,0,1,17,1,1,Rudy Gobert,2024-25
22024,203497,0022400578,"Jan 17, 2025",MIN @ NYK,W,34,5,6,0.833,0,0,0.0,1,2,0.5,1,5,6,1,0,2,1,2,11,9,1,Rudy Gobert,2024-25
22024,203497,0022400565,"Jan 15, 2025",MIN vs. GSW,L,29,2,2,1.0,0,0,0.0,3,5,0.6,2,8,10,1,0,2,1,2,7,-4,1,Rudy Gobert,2024-25
22024,203497,0022400548,"Jan 13, 2025",MIN @ WAS,W,33,5,6,0.833,0,0,0.0,1,2,0.5,5,6,11,2,1,1,0,1,11,11,1,Rudy Gobert,2024-25
22024,203497,0022400535,"Jan 11, 2025",MIN vs. MEM,L,29,6,6,1.0,0,0,0.0,0,2,0.0,2,2,4,4,0,1,0,3,12,3,1,Rudy Gobert,2024-25
22024,203497,0022400519,"Jan 09, 2025",MIN @ ORL,W,32,5,8,0.625,0,0,0.0,0,2,0.0,4,8,12,1,1,0,0,2,10,14,1,Rudy Gobert,2024-25
22024,203497,0022400505,"Jan 07, 2025",MIN @ NOP,W,35,3,4,0.75,0,0,0.0,1,2,0.5,2,12,14,4,0,6,2,4,7,-6,1,Rudy Gobert,2024-25
22024,203497,0022400500,"Jan 06, 2025",MIN vs. LAC,W,38,3,8,0.375,0,0,0.0,2,5,0.4,8,10,18,2,0,1,2,3,8,8,1,Rudy Gobert,2024-25
22024,203497,0022400479,"Jan 04, 2025",MIN @ DET,L,30,3,6,0.5,0,0,0.0,0,2,0.0,2,4,6,0,0,2,3,2,6,-2,1,Rudy Gobert,2024-25
22024,203497,0022400464,"Jan 02, 2025",MIN vs. BOS,L,28,3,5,0.6,0,0,0.0,0,0,0.0,3,4,7,0,0,0,0,1,6,-6,1,Rudy Gobert,2024-25
22024,203497,0022400452,"Dec 31, 2024",MIN @ OKC,L,31,3,6,0.5,0,0,0.0,2,2,1.0,2,5,7,1,0,2,1,2,8,3,1,Rudy Gobert,2024-25
22024,203497,0022400441,"Dec 29, 2024",MIN vs. SAS,W,31,6,12,0.5,0,0,0.0,5,6,0.833,11,4,15,2,0,2,1,4,17,-1,1,Rudy Gobert,2024-25
22024,203497,0022400422,"Dec 27, 2024",MIN @ HOU,W,29,3,5,0.6,0,0,0.0,1,6,0.167,5,4,9,0,0,2,0,2,7,-18,1,Rudy Gobert,2024-25
22024,203497,0022400406,"Dec 25, 2024",MIN @ DAL,W,39,6,7,0.857,0,0,0.0,2,2,1.0,2,8,10,0,1,2,1,3,14,8,1,Rudy Gobert,2024-25
22024,203497,0022400395,"Dec 23, 2024",MIN @ ATL,L,28,1,4,0.25,0,0,0.0,0,0,0.0,2,4,6,0,0,1,3,1,2,-16,1,Rudy Gobert,2024-25
