SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON,MIN_PLAYED,PTS_L5,PTS_L10,REB_L5,REB_L10,AST_L5,AST_L10,FG_PCT_L5,FG_PCT_L10,FG3_PCT_L5,FG3_PCT_L10,PLUS_MINUS_L5,PLUS_MINUS_L10,GAME_NUMBER,WIN,PERFORMANCE_TREND,CONSISTENCY,FATIGUE_PROXY,HOT_STREAK,COLD_STREAK,NEXT_GAME_PTS,SEASON_PROGRESS,WIN_RATE_L10
22024,201144,22400162,2024-11-04,MIN vs. CHA,W,23,4,8,0.5,3,5,0.6,0,0,0.0,1,4,5,4,0,1,0,0,11,20,1,Mike Conley,2024-25,23,8.8,10.4,3.0,3.5,4.8,4.4,0.3681999999999999,0.3958,0.4332,0.4141,7.0,-1.1,7,1,-1.5999999999999996,4.788875998951457,118.0,0.0,1.0,14.0,0.09859154929577464,0.5
22024,201144,22400181,2024-11-07,MIN @ CHI,W,26,5,9,0.556,3,6,0.5,1,1,1.0,0,2,2,11,0,0,0,2,14,7,1,Mike Conley,2024-25,26,9.6,9.9,2.8,3.3,5.8,5.3,0.4349999999999999,0.3931,0.4666,0.4085,5.0,0.6,8,1,-0.3000000000000007,3.98469293393829,118.0,0.0,1.0,2.0,0.11267605633802817,0.6
22024,201144,22400193,2024-11-08,MIN vs. POR,W,18,1,7,0.143,0,4,0.0,0,0,0.0,0,1,1,2,1,0,0,2,2,10,1,Mike Conley,2024-25,18,8.2,8.8,2.2,2.8,5.0,4.5,0.3969999999999999,0.3619,0.3666,0.3752,7.0,1.0,9,1,-0.6000000000000014,4.516635916254478,114.0,0.0,1.0,4.0,0.1267605633802817,0.6
22024,201144,22400206,2024-11-10,MIN vs. MIA,L,24,2,9,0.222,0,5,0.0,0,0,0.0,1,4,5,3,3,0,4,2,4,-16,1,Mike Conley,2024-25,24,7.2,7.5,3.2,2.9,4.6,4.6,0.3842,0.3127,0.2865999999999999,0.2952,1.8,0.8,10,0,-0.2999999999999998,3.689323936863093,112.0,0.0,1.0,6.0,0.14084507042253522,0.6
22024,201144,22400008,2024-11-12,MIN @ POR,L,24,2,5,0.4,2,5,0.4,0,0,0.0,0,4,4,6,2,0,1,1,6,7,1,Mike Conley,2024-25,24,7.4,7.6,3.4,2.9,5.2,5.0,0.3642,0.3384,0.3,0.3352,5.6,3.7,11,0,-0.1999999999999993,3.6270588023294352,115.0,0.0,1.0,14.0,0.15492957746478872,0.6
22024,201144,22400020,2024-11-15,MIN @ SAC,W,37,4,12,0.333,4,9,0.444,2,3,0.667,0,4,4,7,5,0,0,1,14,10,1,Mike Conley,2024-25,37,8.0,8.4,3.2,3.1,5.8,5.3,0.3308,0.3495,0.2688,0.351,3.6,5.3,12,1,-0.40000000000000036,4.087922591134893,129.0,0.0,1.0,3.0,0.16901408450704225,0.6
22024,201144,22400234,2024-11-17,MIN vs. PHX,W,30,1,2,0.5,1,1,1.0,0,1,0.0,0,4,4,3,2,0,1,0,3,14,1,Mike Conley,2024-25,30,5.8,7.7,3.6,3.2,4.2,5.0,0.3196,0.3773,0.3688,0.4176999999999999,5.0,5.0,13,1,-1.9000000000000004,4.372896319628686,133.0,0.0,1.0,16.0,0.18309859154929578,0.6
22024,201144,22400294,2024-11-27,MIN vs. SAC,L,32,4,11,0.364,3,8,0.375,5,5,1.0,0,1,1,4,2,0,3,1,16,-11,1,Mike Conley,2024-25,32,8.6,8.4,3.6,2.9,4.6,4.8,0.3638,0.3803999999999999,0.4438000000000001,0.4051999999999999,0.8,3.9,14,0,0.1999999999999993,5.103375789067894,147.0,0.0,0.0,13.0,0.19718309859154928,0.6
22024,201144,22400044,2024-11-29,MIN vs. LAC,W,33,3,7,0.429,3,5,0.6,4,4,1.0,0,2,2,3,2,0,3,3,13,7,1,Mike Conley,2024-25,33,10.4,8.8,3.0,3.1,4.6,4.6,0.4051999999999999,0.3947,0.5638,0.4251999999999999,5.4,3.6,15,1,1.5999999999999996,5.308274463305161,156.0,0.0,0.0,9.0,0.2112676056338028,0.6
22024,201144,22400318,2024-12-02,MIN vs. LAL,W,22,3,7,0.429,3,6,0.5,0,0,0.0,0,3,3,6,0,0,2,1,9,21,1,Mike Conley,2024-25,22,11.0,9.2,2.8,3.1,4.6,4.9,0.411,0.3876,0.5838,0.4419,8.2,6.9,16,1,1.8000000000000007,5.138093031466045,154.0,0.0,0.0,11.0,0.22535211267605634,0.7
22024,201144,22400324,2024-12-04,MIN @ LAC,W,20,5,8,0.625,1,4,0.25,0,0,0.0,0,3,3,2,0,0,1,1,11,13,1,Mike Conley,2024-25,20,10.4,9.2,2.6,2.9,3.6,4.7,0.4694,0.4000999999999999,0.545,0.4069,8.8,6.2,17,1,1.200000000000001,5.138093031466045,137.0,0.0,0.0,13.0,0.23943661971830985,0.7
22024,201144,22400338,2024-12-06,MIN @ GSW,W,27,5,12,0.417,3,9,0.333,0,0,0.0,0,4,4,4,3,1,3,2,13,12,1,Mike Conley,2024-25,27,12.4,9.1,2.6,3.1,3.8,4.0,0.4528,0.3862,0.4115999999999999,0.3902,8.4,6.7,18,1,3.3000000000000007,5.043147165543879,134.0,1.0,0.0,12.0,0.2535211267605634,0.7
22024,201144,22400355,2024-12-08,MIN @ GSW,L,25,3,7,0.429,3,6,0.5,3,3,1.0,1,1,2,3,1,0,0,2,12,-9,1,Mike Conley,2024-25,25,11.6,10.1,2.8,3.2,3.6,4.1,0.4658,0.4147999999999999,0.4366,0.4402,8.8,4.8,19,0,1.5,4.433458644845524,127.0,1.0,0.0,2.0,0.2676056338028169,0.6
22024,201144,22401210,2024-12-13,MIN vs. LAL,W,29,0,6,0.0,0,4,0.0,2,2,1.0,0,4,4,7,0,0,0,0,2,12,1,Mike Conley,2024-25,29,9.4,9.9,3.2,3.1,4.4,4.5,0.38,0.3926,0.3166,0.4402,9.8,7.6,20,1,-0.5,4.771442828607152,123.0,0.0,0.0,9.0,0.28169014084507044,0.7
22024,201144,22401218,2024-12-15,MIN @ SAS,W,28,3,9,0.333,3,5,0.6,0,0,0.0,3,2,5,8,1,1,3,2,9,4,1,Mike Conley,2024-25,28,9.4,10.2,3.6,3.2,4.8,4.7,0.3608,0.3859,0.3366,0.4601999999999999,6.4,7.3,21,1,-0.7999999999999989,4.589843860815598,129.0,0.0,0.0,3.0,0.29577464788732394,0.8
22024,201144,22400367,2024-12-19,MIN vs. NYK,L,18,1,5,0.2,1,3,0.333,0,0,0.0,0,0,0,2,1,1,0,1,3,-19,1,Mike Conley,2024-25,18,7.8,9.1,3.0,2.8,4.8,4.2,0.2758,0.3726,0.3532,0.4490999999999999,0.0,4.4,22,0,-1.2999999999999998,4.886489310105744,127.0,0.0,0.0,3.0,0.30985915492957744,0.7
22024,201144,22400383,2024-12-21,MIN vs. GSW,L,25,1,6,0.167,1,5,0.2,0,0,0.0,0,2,2,5,1,0,2,4,3,-1,1,Mike Conley,2024-25,25,5.8,9.1,2.6,2.6,5.0,4.4,0.2258,0.3393,0.3266,0.3691,-2.6,2.9,23,0,-3.3,4.886489310105744,125.0,0.0,1.0,11.0,0.323943661971831,0.6
22024,201144,22400395,2024-12-23,MIN @ ATL,L,27,4,6,0.667,3,5,0.6,0,0,0.0,0,2,2,6,3,0,1,1,11,-8,1,Mike Conley,2024-25,27,5.6,8.6,2.6,2.7,5.6,4.6,0.2734,0.3696,0.3466,0.3915999999999999,-2.4,3.2,24,0,-3.0,4.325634186002214,127.0,0.0,1.0,10.0,0.3380281690140845,0.6
22024,201144,22400406,2024-12-25,MIN @ DAL,W,26,4,9,0.444,1,5,0.2,1,1,1.0,0,2,2,3,1,0,0,2,10,1,1,Mike Conley,2024-25,26,7.2,8.3,2.2,2.7,4.8,4.6,0.3622,0.3711,0.3866,0.3516,-4.6,2.6,25,1,-1.1000000000000005,4.083843505544463,124.0,0.0,1.0,3.0,0.352112676056338,0.6
22024,201144,22400422,2024-12-27,MIN @ HOU,W,24,1,5,0.2,1,4,0.25,0,0,0.0,1,1,2,2,2,0,0,0,3,-17,1,Mike Conley,2024-25,24,6.0,7.7,1.6,2.6,3.6,4.2,0.3356,0.3482,0.3166,0.3266,-8.8,-1.2,26,1,-1.7000000000000002,4.398231968012185,120.0,0.0,1.0,5.0,0.36619718309859156,0.6
22024,201144,22400441,2024-12-29,MIN vs. SAS,W,23,1,5,0.2,1,4,0.25,2,2,1.0,0,2,2,3,0,0,0,3,5,-11,1,Mike Conley,2024-25,23,6.4,7.1,2.0,2.5,3.8,4.3,0.3356,0.3056999999999999,0.3,0.3266,-7.2,-3.6,27,1,-0.6999999999999993,4.306326095924962,125.0,0.0,1.0,16.0,0.38028169014084506,0.6
22024,201144,22400452,2024-12-31,MIN @ OKC,L,23,5,10,0.5,4,7,0.571,2,2,1.0,1,0,1,4,2,0,1,1,16,-2,1,Mike Conley,2024-25,23,9.0,7.4,1.8,2.2,3.6,4.3,0.4022,0.314,0.3742,0.3503999999999999,-7.4,-5.0,28,0,1.5999999999999996,4.83505716385832,123.0,0.0,0.0,5.0,0.39436619718309857,0.5
22024,201144,22400464,2025-01-02,MIN vs. BOS,L,19,2,4,0.5,1,2,0.5,0,0,0.0,1,1,2,3,0,0,1,0,5,1,1,Mike Conley,2024-25,19,7.8,6.7,1.8,2.2,3.0,4.3,0.3687999999999999,0.3211,0.3542,0.3503999999999999,-5.6,-4.0,29,0,1.0999999999999996,4.595891885393094,115.0,0.0,0.0,0.0,0.4084507042253521,0.5
22024,201144,22400479,2025-01-04,MIN @ DET,L,21,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,5,2,0,1,1,0,-18,1,Mike Conley,2024-25,21,5.8,6.5,1.4,1.8,3.4,4.1,0.2799999999999999,0.3211,0.3142,0.3503999999999999,-9.4,-7.0,30,0,-0.7000000000000002,4.859126579037736,110.0,0.0,1.0,11.0,0.4225352112676056,0.4
22024,201144,22400500,2025-01-06,MIN vs. LAC,W,26,4,8,0.5,2,3,0.667,1,1,1.0,1,3,4,3,1,0,1,1,11,11,1,Mike Conley,2024-25,26,7.4,6.7,1.8,1.7,3.6,3.6,0.3399999999999999,0.3378,0.3976,0.3571,-3.8,-6.3,31,1,0.7000000000000002,5.012207320355183,112.0,0.0,0.0,8.0,0.43661971830985913,0.4
22024,201144,22400505,2025-01-07,MIN @ NOP,W,25,2,4,0.5,1,3,0.333,3,4,0.75,1,3,4,6,0,0,1,1,8,-12,1,Mike Conley,2024-25,25,8.0,7.2,2.2,2.1,4.2,4.0,0.4,0.3678,0.4142,0.3571,-4.0,-5.6,32,1,0.7999999999999998,4.848825745591503,114.0,0.0,0.0,9.0,0.4507042253521127,0.5
22024,201144,22400519,2025-01-09,MIN @ ORL,W,23,3,7,0.429,1,2,0.5,2,2,1.0,0,4,4,2,2,0,1,0,9,23,1,Mike Conley,2024-25,23,6.6,7.8,2.8,2.3,3.8,3.7,0.3858,0.394,0.4,0.3871,1.0,-3.2,33,1,-1.2000000000000002,4.638007234913612,114.0,0.0,1.0,3.0,0.4647887323943662,0.6
22024,201144,22400535,2025-01-11,MIN vs. MEM,L,15,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,2,0,0,1,0,3,0,1,Mike Conley,2024-25,15,6.2,7.0,2.4,2.1,3.6,3.3,0.3358,0.3523,0.3666,0.3603999999999999,0.8,-2.4,34,0,-0.7999999999999998,4.714045207910303,110.0,0.0,1.0,7.0,0.4788732394366197,0.6
22024,201144,22400548,2025-01-13,MIN @ WAS,W,20,1,3,0.333,1,2,0.5,4,5,0.8,0,5,5,4,0,1,1,2,7,4,1,Mike Conley,2024-25,20,7.6,6.7,3.4,2.4,3.4,3.4,0.4024,0.3412,0.4666,0.3903999999999999,5.2,-2.1,35,1,0.8999999999999995,4.595891885393094,109.0,0.0,0.0,1.0,0.49295774647887325,0.6
22024,201144,22400565,2025-01-15,MIN vs. GSW,L,19,0,3,0.0,0,2,0.0,1,2,0.5,0,0,0,3,0,1,0,1,1,-3,1,Mike Conley,2024-25,19,5.6,6.5,2.6,2.2,3.4,3.5,0.3024,0.3212,0.3332,0.3654,2.4,-0.7,36,0,-0.9000000000000004,4.813176359397869,102.0,0.0,1.0,13.0,0.5070422535211268,0.5
22024,201144,22400578,2025-01-17,MIN @ NYK,W,25,5,9,0.556,3,5,0.6,0,0,0.0,0,0,0,2,1,0,1,1,13,16,1,Mike Conley,2024-25,25,6.6,7.3,1.8,2.0,2.6,3.4,0.3136,0.3568,0.3866,0.4004,8.0,2.0,37,1,-0.7000000000000002,5.186520991955964,102.0,0.0,0.0,9.0,0.5211267605633803,0.5
22024,201144,22400590,2025-01-18,MIN vs. CLE,L,23,3,7,0.429,3,6,0.5,0,0,0.0,1,2,3,3,0,0,1,1,9,-5,1,Mike Conley,2024-25,23,6.6,6.6,1.6,2.2,2.8,3.3,0.3136,0.3497,0.3866,0.3933,2.4,1.7,38,0,0.0,4.273952113286545,102.0,0.0,0.0,5.0,0.5352112676056338,0.5
22024,201144,22400601,2025-01-20,MIN @ MEM,L,25,1,6,0.167,1,4,0.25,2,2,1.0,1,3,4,8,1,0,1,3,5,-7,1,Mike Conley,2024-25,25,7.0,6.6,2.4,2.4,4.0,3.8,0.297,0.3163999999999999,0.37,0.3682999999999999,1.0,0.9,39,0,0.40000000000000036,4.273952113286545,112.0,0.0,0.0,18.0,0.5492957746478874,0.5
22024,201144,22400614,2025-01-22,MIN @ DAL,W,32,6,9,0.667,4,6,0.667,2,2,1.0,1,4,5,8,2,0,0,3,18,19,1,Mike Conley,2024-25,32,9.2,8.4,2.4,2.9,4.8,4.1,0.3638,0.3831,0.4034000000000001,0.4349999999999999,4.0,4.6,40,1,0.7999999999999989,4.926120853842969,124.0,1.0,0.0,9.0,0.5633802816901409,0.6
22024,201144,22400634,2025-01-25,MIN vs. DEN,W,23,3,3,1.0,3,3,1.0,0,0,0.0,0,1,1,5,3,0,1,0,9,23,1,Mike Conley,2024-25,23,10.8,8.2,2.6,2.6,5.2,4.3,0.5638,0.4331,0.6034,0.4683,9.2,5.8,41,1,2.6000000000000014,4.848825745591506,128.0,1.0,0.0,4.0,0.5774647887323944,0.6
22024,201144,22400656,2025-01-27,MIN vs. ATL,W,31,1,9,0.111,0,5,0.0,2,2,1.0,1,3,4,4,4,0,1,0,4,7,1,Mike Conley,2024-25,31,9.0,7.8,3.4,2.6,5.6,4.1,0.4748,0.3942,0.4834,0.4349999999999999,7.4,7.7,42,1,1.2000000000000002,5.028805910838953,134.0,1.0,0.0,6.0,0.5915492957746479,0.6
22024,201144,22400672,2025-01-29,MIN @ PHX,W,30,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,6,0,0,2,2,6,-4,1,Mike Conley,2024-25,30,8.4,7.5,2.8,2.2,6.2,4.5,0.489,0.4013,0.5168,0.4516999999999999,7.6,5.0,43,1,0.9000000000000004,5.038738819276981,141.0,0.0,0.0,16.0,0.6056338028169014,0.6
22024,201144,22400690,2025-02-01,MIN vs. WAS,L,34,5,12,0.417,2,7,0.286,4,4,1.0,0,3,3,5,0,0,2,2,16,-1,1,Mike Conley,2024-25,34,10.6,8.8,2.6,2.5,5.6,4.8,0.5389999999999999,0.418,0.524,0.4469999999999999,8.8,4.9,44,0,1.799999999999999,5.411920998027301,150.0,1.0,0.0,5.0,0.6197183098591549,0.6
22024,201144,22400704,2025-02-03,MIN vs. SAC,L,27,2,8,0.25,1,3,0.333,0,0,0.0,1,2,3,9,0,0,0,2,5,5,1,Mike Conley,2024-25,27,8.0,8.6,2.2,2.3,5.8,5.3,0.4555999999999999,0.4096999999999999,0.4572000000000001,0.4303,6.0,5.0,45,0,-0.5999999999999996,5.521674464226301,145.0,0.0,0.0,8.0,0.6338028169014085,0.5
22024,201144,22400723,2025-02-05,MIN vs. CHI,W,26,2,10,0.2,2,7,0.286,2,2,1.0,2,3,5,9,0,0,0,0,8,21,1,Mike Conley,2024-25,26,7.8,9.3,3.0,2.8,6.6,5.9,0.2956,0.4296999999999999,0.3144,0.4589,5.6,7.4,46,1,-1.5000000000000009,4.854551129266908,148.0,0.0,0.0,16.0,0.647887323943662,0.6
22024,201144,22400729,2025-02-06,MIN vs. HOU,W,29,6,8,0.75,4,4,1.0,0,0,0.0,0,3,3,5,1,1,1,1,16,12,1,Mike Conley,2024-25,29,10.2,9.6,2.8,3.1,6.8,6.2,0.4234,0.4490999999999999,0.5144,0.4989,6.6,7.0,47,1,0.5999999999999996,5.189733454940946,146.0,1.0,0.0,5.0,0.6619718309859155,0.6
22024,201144,22400801,2025-02-21,MIN @ HOU,L,24,0,2,0.0,0,2,0.0,5,5,1.0,0,2,2,5,1,0,1,4,5,-1,1,Mike Conley,2024-25,24,10.0,9.2,3.2,3.0,6.6,6.4,0.3233999999999999,0.4062,0.381,0.4488999999999999,7.2,7.4,48,0,0.8000000000000007,5.391351098441522,140.0,1.0,0.0,9.0,0.676056338028169,0.6
22024,201144,22400820,2025-02-23,MIN vs. OKC,L,31,3,6,0.5,3,6,0.5,0,0,0.0,0,2,2,5,0,0,1,3,9,7,1,Mike Conley,2024-25,31,8.6,9.6,3.0,2.8,6.6,6.1,0.3399999999999999,0.4395,0.4238,0.4739,8.8,8.8,49,0,-1.0,5.189733454940946,137.0,0.0,0.0,8.0,0.6901408450704225,0.6
22024,201144,22400826,2025-02-24,MIN @ OKC,W,14,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,1,0,0,1,3,8,-8,1,Mike Conley,2024-25,14,9.2,8.6,2.4,2.3,5.0,5.4,0.41,0.4327999999999999,0.4572000000000001,0.4572,6.2,6.1,50,1,0.5999999999999996,4.273952113286552,124.0,0.0,0.0,10.0,0.704225352112676,0.6
22024,201144,22400849,2025-02-27,MIN @ LAL,L,26,3,5,0.6,2,4,0.5,2,2,1.0,1,0,1,4,2,1,0,2,10,-17,1,Mike Conley,2024-25,26,9.6,8.7,1.6,2.3,4.0,5.3,0.4899999999999999,0.3928,0.5,0.4072,-1.4,2.1,51,0,0.9000000000000004,4.2959929650263025,124.0,0.0,0.0,3.0,0.7183098591549296,0.5
22024,201144,22400858,2025-02-28,MIN @ UTA,L,24,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,6,1,0,0,1,3,-16,1,Mike Conley,2024-25,24,7.0,8.6,1.2,2.0,4.2,5.5,0.3799999999999999,0.4017,0.35,0.4322,-7.0,-0.2,52,0,-1.5999999999999996,4.427188724235722,119.0,0.0,0.0,3.0,0.7323943661971831,0.4
22024,201144,22400873,2025-03-02,MIN @ PHX,W,20,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,2,0,1,5,3,-5,1,Mike Conley,2024-25,20,6.6,8.3,1.0,2.1,3.4,5.0,0.4466,0.385,0.45,0.4155,-7.8,-0.3,53,1,-1.700000000000001,4.71522357193519,115.0,0.0,1.0,12.0,0.7464788732394366,0.4
22024,201144,22400887,2025-03-04,MIN vs. PHI,W,25,4,6,0.667,3,5,0.6,1,1,1.0,1,6,7,6,0,0,2,1,12,20,1,Mike Conley,2024-25,25,7.2,7.9,2.0,2.5,3.6,5.1,0.48,0.41,0.47,0.4469,-5.2,1.8,54,1,-0.7000000000000002,4.1217579852398885,109.0,0.0,0.0,15.0,0.7605633802816901,0.5
22024,201144,22400907,2025-03-07,MIN @ MIA,W,25,6,9,0.667,3,5,0.6,0,0,0.0,1,1,2,2,2,1,2,0,15,0,1,Mike Conley,2024-25,25,8.6,8.9,2.4,2.4,3.8,4.4,0.4934,0.4516999999999999,0.49,0.4735999999999999,-3.6,1.3,55,1,-0.3000000000000007,4.532597979574669,120.0,0.0,0.0,13.0,0.7746478873239436,0.6
22024,201144,22400925,2025-03-09,MIN vs. SAS,W,23,4,8,0.5,3,5,0.6,2,2,1.0,0,5,5,5,0,0,0,3,13,17,1,Mike Conley,2024-25,23,9.2,9.4,3.2,2.4,4.0,4.0,0.4734,0.4817,0.51,0.505,3.2,0.9,56,1,-0.20000000000000107,4.695151163109063,117.0,0.0,0.0,8.0,0.7887323943661971,0.6
22024,201144,22400952,2025-03-12,MIN @ DEN,W,20,3,5,0.6,1,2,0.5,1,1,1.0,1,0,1,5,2,0,2,0,8,12,1,Mike Conley,2024-25,20,10.2,8.6,3.2,2.2,3.8,4.0,0.5534000000000001,0.4667,0.56,0.4549999999999999,8.8,0.9,57,1,1.5999999999999996,4.087922591134895,113.0,0.0,0.0,9.0,0.8028169014084507,0.6
22024,201144,22400963,2025-03-14,MIN vs. ORL,W,24,3,6,0.5,3,5,0.6,0,0,0.0,0,1,1,3,0,0,0,1,9,20,1,Mike Conley,2024-25,24,11.4,9.0,3.2,2.1,4.2,3.8,0.5868,0.5166999999999999,0.5800000000000001,0.515,13.8,3.0,58,1,2.4000000000000004,3.8873012632301918,117.0,1.0,0.0,9.0,0.8169014084507042,0.7
22024,201144,22400986,2025-03-17,MIN vs. IND,L,32,2,3,0.667,2,2,1.0,3,4,0.75,0,3,3,5,2,0,1,3,9,24,1,Mike Conley,2024-25,32,10.8,9.0,2.4,2.2,4.0,3.8,0.5868,0.5334,0.6599999999999999,0.5650000000000001,14.6,4.7,59,0,1.8000000000000007,3.8873012632301918,124.0,1.0,0.0,16.0,0.8309859154929577,0.7
22024,201144,22401001,2025-03-19,MIN vs. NOP,L,28,6,8,0.75,4,6,0.667,0,0,0.0,0,2,2,2,1,0,1,1,16,5,1,Mike Conley,2024-25,28,11.0,9.8,2.4,2.4,4.0,3.9,0.6033999999999999,0.5484,0.6734000000000001,0.5817,15.6,6.0,60,0,1.1999999999999993,4.44222166638871,127.0,1.0,0.0,0.0,0.8450704225352113,0.6
22024,201144,22401016,2025-03-21,MIN vs. NOP,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,6,1,0,1,0,0,18,1,Mike Conley,2024-25,10,8.4,8.8,1.6,2.4,4.2,4.1,0.5034,0.4884,0.5534000000000001,0.5317000000000001,15.8,9.5,61,1,-0.40000000000000036,5.411920998027301,114.0,0.0,0.0,7.0,0.8591549295774648,0.7
22024,201144,22401037,2025-03-24,MIN @ IND,L,22,3,5,0.6,1,2,0.5,0,0,0.0,0,4,4,5,1,1,2,0,7,-8,1,Mike Conley,2024-25,22,8.2,9.2,2.2,2.7,4.2,4.0,0.5034,0.5284000000000001,0.5534000000000001,0.5567,11.8,10.3,62,0,-1.0,5.072803301265807,116.0,0.0,0.0,13.0,0.8732394366197183,0.7
22024,201144,22401071,2025-03-28,MIN vs. PHX,W,30,5,10,0.5,3,7,0.429,0,0,0.0,0,3,3,4,2,1,2,1,13,23,1,Mike Conley,2024-25,30,9.0,10.2,2.6,2.9,4.4,4.3,0.5034,0.5451,0.5192,0.5496000000000001,12.4,13.1,63,1,-1.1999999999999993,4.685675570881485,122.0,0.0,0.0,17.0,0.8873239436619719,0.7
22024,201144,22401084,2025-03-30,MIN vs. DET,W,30,5,9,0.556,2,2,1.0,5,7,0.714,1,1,2,2,1,0,0,3,17,24,1,Mike Conley,2024-25,30,10.6,10.7,2.4,2.4,3.8,3.9,0.4812,0.534,0.5192,0.5896,12.4,13.5,64,1,-0.09999999999999964,5.143496432929213,120.0,0.0,0.0,9.0,0.9014084507042254,0.7
22024,201144,22401102,2025-04-01,MIN @ DEN,W,36,3,8,0.375,3,7,0.429,0,0,0.0,1,0,1,8,1,0,1,4,9,-22,1,Mike Conley,2024-25,36,9.2,10.1,2.2,2.3,5.0,4.5,0.4062,0.5048,0.4716,0.5725,7.0,11.3,65,1,-0.9000000000000004,4.931756504757933,128.0,0.0,0.0,6.0,0.9154929577464789,0.7
22024,201144,22401113,2025-04-03,MIN @ BKN,W,24,2,10,0.2,2,7,0.286,0,0,0.0,0,1,1,6,0,0,2,1,6,16,1,Mike Conley,2024-25,24,10.4,9.4,2.2,1.9,5.0,4.6,0.4462,0.4748,0.5288,0.5411,6.6,11.2,66,1,1.0,4.971027168615261,142.0,0.0,0.0,8.0,0.9295774647887324,0.7
22024,201144,22401130,2025-04-05,MIN @ PHI,W,25,3,7,0.429,2,4,0.5,0,0,0.0,0,4,4,4,0,0,2,1,8,17,1,Mike Conley,2024-25,25,10.6,9.4,2.2,2.2,4.8,4.5,0.412,0.4577,0.5288,0.5411,11.6,11.7,67,1,1.1999999999999993,4.971027168615261,145.0,1.0,0.0,5.0,0.9436619718309859,0.7
22024,201144,22401152,2025-04-08,MIN @ MIL,L,28,2,6,0.333,1,3,0.333,0,0,0.0,1,3,4,3,0,0,0,0,5,-22,1,Mike Conley,2024-25,28,9.0,9.0,2.4,2.5,4.6,4.5,0.3786,0.441,0.5096,0.5144,2.6,7.5,68,0,0.0,5.163977794943215,143.0,0.0,0.0,8.0,0.9577464788732394,0.6
22024,201144,22401170,2025-04-10,MIN @ MEM,W,27,2,7,0.286,0,4,0.0,4,4,1.0,1,1,2,9,1,1,2,5,8,29,1,Mike Conley,2024-25,27,7.2,8.9,2.4,2.4,6.0,4.9,0.3245999999999999,0.4029,0.3096,0.4144,3.6,8.0,69,1,-1.7000000000000002,5.173651192984176,140.0,0.0,1.0,2.0,0.971830985915493,0.7
22024,201144,22401179,2025-04-11,MIN vs. BKN,W,14,1,2,0.5,0,1,0.0,0,0,0.0,0,4,4,4,1,0,0,1,2,6,1,Mike Conley,2024-25,14,5.8,7.5,3.0,2.6,5.2,5.1,0.3495999999999999,0.3779,0.2238,0.3477,9.2,8.1,70,1,-1.7000000000000002,4.927248499698147,118.0,0.0,1.0,0.0,0.9859154929577465,0.8
22022,1629675,22200025,2022-10-21,MIN vs. UTA,L,9,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,1,1,2,1,2,0,-1,1,Naz Reid,2022-23,9,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0.0,,9.0,0.0,0.0,14.0,0.014705882352941176,0.0
22022,1629675,22200041,2022-10-23,MIN @ OKC,W,13,5,7,0.714,2,4,0.5,2,4,0.5,1,1,2,1,0,1,0,4,14,2,1,Naz Reid,2022-23,13,7.0,7.0,2.0,2.0,1.0,1.0,0.357,0.357,0.25,0.25,0.5,0.5,2,1,0.0,,22.0,0.0,0.0,6.0,0.029411764705882353,0.5
22022,1629675,22200050,2022-10-24,MIN vs. SAS,L,13,3,7,0.429,0,1,0.0,0,0,0.0,1,2,3,0,0,1,0,0,6,-1,1,Naz Reid,2022-23,13,6.666666666666667,6.666666666666667,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.381,0.381,0.1666666666666666,0.1666666666666666,0.0,0.0,3,0,0.0,7.023769168568493,35.0,0.0,0.0,2.0,0.04411764705882353,0.3333333333333333
22022,1629675,22200062,2022-10-26,MIN vs. SAS,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,3,1,Naz Reid,2022-23,5,5.5,5.5,2.25,2.25,0.75,0.75,0.53575,0.53575,0.125,0.125,0.75,0.75,4,1,0.0,6.191391873668904,40.0,0.0,0.0,11.0,0.058823529411764705,0.5
22022,1629675,22200092,2022-10-30,MIN @ SAS,L,9,5,7,0.714,1,2,0.5,0,0,0.0,1,1,2,0,1,0,0,0,11,12,1,Naz Reid,2022-23,9,6.6,6.6,2.2,2.2,0.6,0.6,0.5714,0.5714,0.2,0.2,3.0,3.0,5,0,0.0,5.89915248150105,49.0,0.0,0.0,13.0,0.07352941176470588,0.4
